NP_000192.2		A0A384MEK5	A0A384MEK5_HUMAN	unreviewed	Epididymis secretory sperm binding protein		Homo sapiens (Human)	532
NP_000194.2	NP_000194.2 -> P35475-1	P35475	IDUA_HUMAN	reviewed	Alpha-L-iduronidase (EC 3.2.1.76)	IDUA	Homo sapiens (Human)	653
NP_000203.2	NP_000203.2 -> P05106-1	P05106	ITB3_HUMAN	reviewed	Integrin beta-3 (Platelet membrane glycoprotein IIIa) (GPIIIa) (CD antigen CD61)	ITGB3 GP3A	Homo sapiens (Human)	788
NP_000204.3		A0A024R8T0	A0A024R8T0_HUMAN	unreviewed	Integrin beta	ITGB4 hCG_27538	Homo sapiens (Human)	1822
NP_000205.1	NP_000205.1 -> P78504-1	P78504	JAG1_HUMAN	reviewed	Protein jagged-1 (Jagged1) (hJ1) (CD antigen CD339)	JAG1 JAGL1	Homo sapiens (Human)	1218
NP_000205.1		Q99740	Q99740_HUMAN	unreviewed	Soluble protein Jagged (Fragment)		Homo sapiens (Human)	263
NP_000206.2	NP_000206.2 -> P52333-1	P52333	JAK3_HUMAN	reviewed	Tyrosine-protein kinase JAK3 (EC 2.7.10.2) (Janus kinase 3) (JAK-3) (Leukocyte janus kinase) (L-JAK)	JAK3	Homo sapiens (Human)	1124
NP_000206.2		A0A024R7M7	A0A024R7M7_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	JAK3 hCG_36874	Homo sapiens (Human)	1124
NP_000207.2		P23352	KALM_HUMAN	reviewed	Anosmin-1 (Adhesion molecule-like X-linked) (Kallmann syndrome protein)	ANOS1 ADMLX KAL KAL1 KALIG1	Homo sapiens (Human)	680
NP_000209.2		Q96AI9	Q96AI9_HUMAN	unreviewed	Similar to potassium voltage-gated channel, KQT-like subfamily, member 1 (Fragment)		Homo sapiens (Human)	392
NP_000210.2		Q6FHJ6	Q6FHJ6_HUMAN	unreviewed	KCNE1 protein (Potassium voltage-gated channel Isk-related family member 1) (Potassium voltage-gated channel, Isk-related family, member 1) (cDNA, FLJ94103, Homo sapiens potassium voltage-gated channel, Isk-related family,member 1 (KCNE1), mRNA) (Fragment)	KCNE1	Homo sapiens (Human)	129
NP_000211.1		A8K432	A8K432_HUMAN	unreviewed	cDNA FLJ76032, highly similar to Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 1 (KCNJ1), transcript variant rom-k1, mRNA		Homo sapiens (Human)	391
NP_000212.1		A0A140VJM6	A0A140VJM6_HUMAN	unreviewed	Testicular tissue protein Li 102		Homo sapiens (Human)	298
NP_000214.1		Q99456	K1C12_HUMAN	reviewed	Keratin, type I cytoskeletal 12 (Cytokeratin-12) (CK-12) (Keratin-12) (K12)	KRT12	Homo sapiens (Human)	494
NP_000218.3		A0A0A6YYF2	A0A0A6YYF2_HUMAN	unreviewed	HCG1811249, isoform CRA_e (Laminin subunit alpha-3)	LAMA3 hCG_1811249	Homo sapiens (Human)	1724
NP_000221.1		P41159	LEP_HUMAN	reviewed	Leptin (Obese protein) (Obesity factor)	LEP OB OBS	Homo sapiens (Human)	167
NP_000221.1		A4D0Y8	A4D0Y8_HUMAN	unreviewed	Leptin (Obesity factor)	LEP hCG_33000 tcag7.84	Homo sapiens (Human)	167
NP_000224.2	NP_000224.2 -> P22888-1	P22888	LSHR_HUMAN	reviewed	Lutropin-choriogonadotropic hormone receptor (LH/CG-R) (Luteinizing hormone receptor) (LHR) (LSH-R)	LHCGR LCGR LGR2 LHRHR	Homo sapiens (Human)	699
NP_000227.2		P11150	LIPC_HUMAN	reviewed	Hepatic triacylglycerol lipase (HL) (Hepatic lipase) (EC 3.1.1.3) (Lipase member C) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A1) (EC 3.1.1.32)	LIPC HTGL	Homo sapiens (Human)	499
NP_000227.2		A6H8L5	A6H8L5_HUMAN	unreviewed	Hepatic triacylglycerol lipase (EC 3.1.1.3) (EC 3.1.1.32) (EC 3.1.1.5) (Lipase member C) (Lysophospholipase) (Phospholipase A1)	LIPC	Homo sapiens (Human)	499
NP_000228.1		P06858	LIPL_HUMAN	reviewed	Lipoprotein lipase (LPL) (EC 3.1.1.34) (Phospholipase A1) (EC 3.1.1.32)	LPL LIPD	Homo sapiens (Human)	475
NP_000228.1		A0A1B1RVA9	A0A1B1RVA9_HUMAN	unreviewed	Lipoprotein lipase (LPL) (EC 3.1.1.34)	LPL lpl	Homo sapiens (Human)	475
NP_000229.1		A0A090N8Q0	A0A090N8Q0_HUMAN	unreviewed	Ether-a-go-go-related gene potassium channel 1 (Potassium voltage-gated channel subfamily H member 2) (Voltage-gated potassium channel subunit Kv11.1)	KCNH2 tcag7.786	Homo sapiens (Human)	1159
NP_000229.1		Q15BH2	Q15BH2_HUMAN	unreviewed	Ether-a-go-go-related gene potassium channel 1 (Potassium voltage-gated channel subfamily H member 2) (Voltage-gated potassium channel subunit Kv11.1)		Homo sapiens (Human)	1159
NP_000230.1		P61626	LYSC_HUMAN	reviewed	Lysozyme C (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase C)	LYZ LZM	Homo sapiens (Human)	148
NP_000230.1		B2R4C5	B2R4C5_HUMAN	unreviewed	1,4-beta-N-acetylmuramidase C (EC 3.2.1.17) (Lysozyme C)	LYZ LYZF1 hCG_24462	Homo sapiens (Human)	148
NP_000231.1	NP_000231.1 -> P21397-1	P21397	AOFA_HUMAN	reviewed	Amine oxidase [flavin-containing] A (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A)	MAOA	Homo sapiens (Human)	527
NP_000231.1		Q49A63	Q49A63_HUMAN	unreviewed	Amine oxidase (EC 1.4.3.-)	MAOA	Homo sapiens (Human)	527
NP_000231.1		Q53YE7	Q53YE7_HUMAN	unreviewed	Amine oxidase (EC 1.4.3.-)	MAOA hCG_16826	Homo sapiens (Human)	527
NP_000233.1		P11226	MBL2_HUMAN	reviewed	Mannose-binding protein C (MBP-C) (Collectin-1) (MBP1) (Mannan-binding protein) (Mannose-binding lectin)	MBL2 COLEC1 MBL	Homo sapiens (Human)	248
NP_000234.1	NP_000234.1 -> O15553-2	O15553	MEFV_HUMAN	reviewed	Pyrin (Marenostrin)	MEFV MEF TRIM20	Homo sapiens (Human)	781
NP_000236.2		A0A024R759	A0A024R759_HUMAN	unreviewed	HGF/SF receptor (EC 2.7.10.1) (Hepatocyte growth factor receptor) (Proto-oncogene c-Met) (Scatter factor receptor) (Tyrosine-protein kinase Met)	MET hCG_38705	Homo sapiens (Human)	1390
NP_000237.2		A0A0B4J1S1	A0A0B4J1S1_HUMAN	unreviewed	MHC class II transactivator	CIITA	Homo sapiens (Human)	1130
NP_000237.2		Q66X48	Q66X48_HUMAN	unreviewed	CIITA IV	MHC2TA	Homo sapiens (Human)	1107
NP_000238.1	NP_000238.1 -> Q29983-1	Q29983	MICA_HUMAN	reviewed	MHC class I polypeptide-related sequence A (MIC-A)	MICA PERB11.1	Homo sapiens (Human)	383
NP_000241.1	NP_000241.1 -> P05164-1	P05164	PERM_HUMAN	reviewed	Myeloperoxidase (MPO) (EC 1.11.2.2) [Cleaved into: Myeloperoxidase; 89 kDa myeloperoxidase; 84 kDa myeloperoxidase; Myeloperoxidase light chain; Myeloperoxidase heavy chain]	MPO	Homo sapiens (Human)	745
NP_000244.2	NP_000244.2 -> P55157-1	P55157	MTP_HUMAN	reviewed	Microsomal triglyceride transfer protein large subunit	MTTP MTP	Homo sapiens (Human)	894
NP_000246.2		P22033	MUTA_HUMAN	reviewed	Methylmalonyl-CoA mutase, mitochondrial (MCM) (EC 5.4.99.2) (Methylmalonyl-CoA isomerase)	MMUT MUT	Homo sapiens (Human)	750
NP_000246.2		A0A024RD82	A0A024RD82_HUMAN	unreviewed	Methylmalonyl-CoA isomerase (EC 5.4.99.2) (Methylmalonyl-CoA mutase, mitochondrial)	MUT hCG_21698	Homo sapiens (Human)	750
NP_000246.2		B2R6K1	B2R6K1_HUMAN	unreviewed	Methylmalonyl-CoA isomerase (EC 5.4.99.2) (Methylmalonyl-CoA mutase, mitochondrial)		Homo sapiens (Human)	750
NP_000247.2	NP_000247.2 -> Q14896-1	Q14896	MYPC3_HUMAN	reviewed	Myosin-binding protein C, cardiac-type (Cardiac MyBP-C) (C-protein, cardiac muscle isoform)	MYBPC3	Homo sapiens (Human)	1274
NP_000247.2		A5YM48	A5YM48_HUMAN	unreviewed	MYBPC3 protein	MYBPC3	Homo sapiens (Human)	1274
NP_000248.2		P12883	MYH7_HUMAN	reviewed	Myosin-7 (Myosin heavy chain 7) (Myosin heavy chain slow isoform) (MyHC-slow) (Myosin heavy chain, cardiac muscle beta isoform) (MyHC-beta)	MYH7 MYHCB	Homo sapiens (Human)	1935
NP_000250.3		Q9Y4I1	MYO5A_HUMAN	reviewed	Unconventional myosin-Va (Dilute myosin heavy chain, non-muscle) (Myosin heavy chain 12) (Myosin-12) (Myoxin)	MYO5A MYH12	Homo sapiens (Human)	1855
NP_000250.3		Q9UES4	Q9UES4_HUMAN	unreviewed	Myosin V (Fragment)		Homo sapiens (Human)	206
NP_000252.1		Q99972	MYOC_HUMAN	reviewed	Myocilin (Myocilin 55 kDa subunit) (Trabecular meshwork-induced glucocorticoid response protein) [Cleaved into: Myocilin, N-terminal fragment (Myocilin 20 kDa N-terminal fragment); Myocilin, C-terminal fragment (Myocilin 35 kDa N-terminal fragment)]	MYOC GLC1A TIGR	Homo sapiens (Human)	504
NP_000252.1		A0A0S2Z421	A0A0S2Z421_HUMAN	unreviewed	Myocilin (Myocilin 20 kDa N-terminal fragment) (Myocilin 35 kDa N-terminal fragment) (Myocilin, C-terminal fragment) (Myocilin, N-terminal fragment) (Trabecular meshwork-induced glucocorticoid response protein) (Fragment)	MYOC	Homo sapiens (Human)	504
NP_000254.2		P54802	ANAG_HUMAN	reviewed	Alpha-N-acetylglucosaminidase (EC 3.2.1.50) (N-acetyl-alpha-glucosaminidase) (NAG) [Cleaved into: Alpha-N-acetylglucosaminidase 82 kDa form; Alpha-N-acetylglucosaminidase 77 kDa form]	NAGLU UFHSD1	Homo sapiens (Human)	743
NP_000254.2		A0A140VJE4	A0A140VJE4_HUMAN	unreviewed	Testicular tissue protein Li 18		Homo sapiens (Human)	743
NP_000256.4	NP_000256.4 -> P14598-1	P14598	NCF1_HUMAN	reviewed	Neutrophil cytosol factor 1 (NCF-1) (47 kDa autosomal chronic granulomatous disease protein) (47 kDa neutrophil oxidase factor) (NCF-47K) (Neutrophil NADPH oxidase factor 1) (Nox organizer 2) (Nox-organizing protein 2) (SH3 and PX domain-containing protein 1A) (p47-phox)	NCF1 NOXO2 SH3PXD1A	Homo sapiens (Human)	390
NP_000261.2		P00491	PNPH_HUMAN	reviewed	Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase)	PNP NP	Homo sapiens (Human)	289
NP_000261.2		V9HWH6	V9HWH6_HUMAN	unreviewed	Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase)	HEL-S-156an	Homo sapiens (Human)	289
NP_000262.2	NP_000262.2 -> O15118-1	O15118	NPC1_HUMAN	reviewed	NPC intracellular cholesterol transporter 1 (Niemann-Pick C1 protein)	NPC1	Homo sapiens (Human)	1278
NP_000268.1		P00439	PH4H_HUMAN	reviewed	Phenylalanine-4-hydroxylase (PAH) (EC 1.14.16.1) (Phe-4-monooxygenase)	PAH	Homo sapiens (Human)	452
NP_000268.1		A0A024RBG4	A0A024RBG4_HUMAN	unreviewed	Phe-4-monooxygenase (EC 1.14.16.1) (Phenylalanine-4-hydroxylase)	PAH hCG_21871	Homo sapiens (Human)	452
NP_000275.1		A0A024RBX9	A0A024RBX9_HUMAN	unreviewed	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1)	PDHA1 hCG_17571	Homo sapiens (Human)	390
NP_000276.2		A0A140VJR2	A0A140VJR2_HUMAN	unreviewed	Testicular tissue protein Li 138		Homo sapiens (Human)	493
NP_000278.3		A0A024RD09	A0A024RD09_HUMAN	unreviewed	Peroxisomal biogenesis factor 6, isoform CRA_a	PEX6 hCG_17647	Homo sapiens (Human)	980
NP_000280.1		A0A024R0Y5	A0A024R0Y5_HUMAN	unreviewed	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	PFKM hCG_27714	Homo sapiens (Human)	780
NP_000281.2		P15259	PGAM2_HUMAN	reviewed	Phosphoglycerate mutase 2 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 2) (Muscle-specific phosphoglycerate mutase) (Phosphoglycerate mutase isozyme M) (PGAM-M)	PGAM2 PGAMM	Homo sapiens (Human)	253
NP_000283.1		P46019	KPB2_HUMAN	reviewed	Phosphorylase b kinase regulatory subunit alpha, liver isoform (Phosphorylase kinase alpha L subunit)	PHKA2 PHKLA PYK	Homo sapiens (Human)	1235
NP_000288.1	NP_000288.1 -> Q13563-1	Q13563	PKD2_HUMAN	reviewed	Polycystin-2 (PC2) (Autosomal dominant polycystic kidney disease type II protein) (Polycystic kidney disease 2 protein) (Polycystwin) (R48321) (Transient receptor potential cation channel subfamily P member 2)	PKD2 TRPP2	Homo sapiens (Human)	968
NP_000288.1		Q9UEU6	Q9UEU6_HUMAN	unreviewed	Autosomal dominant polycystic kidney disease type II protein (Fragment)		Homo sapiens (Human)	39
NP_000291.1		P14555	PA2GA_HUMAN	reviewed	Phospholipase A2, membrane associated (EC 3.1.1.4) (GIIC sPLA2) (Group IIA phospholipase A2) (Non-pancreatic secretory phospholipase A2) (NPS-PLA2) (Phosphatidylcholine 2-acylhydrolase 2A)	PLA2G2A PLA2B PLA2L RASF-A	Homo sapiens (Human)	144
NP_000291.1		A0A024RA96	A0A024RA96_HUMAN	unreviewed	Phospholipase A2 (EC 3.1.1.4)	PLA2G2A hCG_1738998	Homo sapiens (Human)	144
NP_000292.1		P00747	PLMN_HUMAN	reviewed	Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]	PLG	Homo sapiens (Human)	810
NP_000303.1	NP_000303.1 -> P04070-1	P04070	PROC_HUMAN	reviewed	Vitamin K-dependent protein C (EC 3.4.21.69) (Anticoagulant protein C) (Autoprothrombin IIA) (Blood coagulation factor XIV) [Cleaved into: Vitamin K-dependent protein C light chain; Vitamin K-dependent protein C heavy chain; Activation peptide]	PROC	Homo sapiens (Human)	461
NP_000307.1		Q03431	PTH1R_HUMAN	reviewed	Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)	PTH1R PTHR PTHR1	Homo sapiens (Human)	593
NP_000307.1		A1LPH3	A1LPH3_HUMAN	unreviewed	PTH/PTHrP type I receptor (Parathyroid hormone 1 receptor) (Parathyroid hormone/parathyroid hormone-related peptide receptor)	PTHR1 hCG_14653	Homo sapiens (Human)	593
NP_000310.2		A0A0S2Z480	A0A0S2Z480_HUMAN	unreviewed	PTS1-BP (Peroxin-5) (Peroxisomal C-terminal targeting signal import receptor) (Peroxisomal targeting signal 1 receptor) (Peroxisome receptor 1) (Fragment)	PEX5	Homo sapiens (Human)	631
NP_000313.2		P23942	PRPH2_HUMAN	reviewed	Peripherin-2 (Retinal degeneration slow protein) (Tetraspanin-22) (Tspan-22)	PRPH2 PRPH RDS TSPAN22	Homo sapiens (Human)	346
NP_000315.2	NP_000315.2 -> Q02094-1	Q02094	RHAG_HUMAN	reviewed	Ammonium transporter Rh type A (Erythrocyte membrane glycoprotein Rh50) (Erythrocyte plasma membrane 50 kDa glycoprotein) (Rh50A) (Rhesus blood group family type A glycoprotein) (Rh family type A glycoprotein) (Rh type A glycoprotein) (Rhesus blood group-associated ammonia channel) (Rhesus blood group-associated glycoprotein) (CD antigen CD241)	RHAG RH50	Homo sapiens (Human)	409
NP_000315.2		Q96E98	Q96E98_HUMAN	unreviewed	Rh-associated glycoprotein	RHAG	Homo sapiens (Human)	409
NP_000320.1		Q16518	RPE65_HUMAN	reviewed	Retinoid isomerohydrolase (EC 3.1.1.64) (All-trans-retinyl-palmitate hydrolase) (Lutein isomerase) (Meso-zeaxanthin isomerase) (EC 5.3.3.22) (Retinal pigment epithelium-specific 65 kDa protein) (Retinol isomerase)	RPE65	Homo sapiens (Human)	533
NP_000321.1		O15537	XLRS1_HUMAN	reviewed	Retinoschisin (X-linked juvenile retinoschisis protein)	RS1 XLRS1	Homo sapiens (Human)	224
NP_000324.1		Q9UPD8	Q9UPD8_HUMAN	unreviewed	Ataxin-7 (Fragment)	SCA7	Homo sapiens (Human)	26
NP_000325.4		P35499	SCN4A_HUMAN	reviewed	Sodium channel protein type 4 subunit alpha (SkM1) (Sodium channel protein skeletal muscle subunit alpha) (Sodium channel protein type IV subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.4)	SCN4A	Homo sapiens (Human)	1836
NP_000327.2	NP_000327.2 -> P51168-1	P51168	SCNNB_HUMAN	reviewed	Amiloride-sensitive sodium channel subunit beta (Beta-NaCH) (Epithelial Na(+) channel subunit beta) (Beta-ENaC) (ENaCB) (Nonvoltage-gated sodium channel 1 subunit beta) (SCNEB)	SCNN1B	Homo sapiens (Human)	640
NP_000327.2		B2R812	B2R812_HUMAN	unreviewed	Amiloride-sensitive sodium channel subunit beta 1 (Sodium channel, nonvoltage-gated 1, beta (Liddle syndrome), isoform CRA_b) (cDNA, FLJ93691, highly similar to Homo sapiens sodium channel, nonvoltage-gated 1, beta (Liddle syndrome) (SCNN1B), mRNA)	SCNN1B hCG_23853	Homo sapiens (Human)	640
NP_000329.2		Q8IUN5	Q8IUN5_HUMAN	unreviewed	SLC12A1 protein (Solute carrier family 12 member 1)	SLC12A1	Homo sapiens (Human)	430
NP_000332.2	NP_000332.2 -> Q07837-1	Q07837	SLC31_HUMAN	reviewed	Neutral and basic amino acid transport protein rBAT (NBAT) (D2h) (Solute carrier family 3 member 1) (b(0,+)-type amino acid transport protein)	SLC3A1 RBAT	Homo sapiens (Human)	685
NP_000332.2		A0A0S2Z4E1	A0A0S2Z4E1_HUMAN	unreviewed	Solute carrier family 3 (Cystine, dibasic and neutral amino acid transporters, activator of cystine, dibasic and neutral amino acid transport), member 1, isoform CRA_a (Solute carrier family 3 member 1 isoform 1) (Fragment)	SLC3A1 hCG_16811	Homo sapiens (Human)	685
NP_000333.1	NP_000333.1 -> P02730-1	P02730	B3AT_HUMAN	reviewed	Band 3 anion transport protein (Anion exchange protein 1) (AE 1) (Anion exchanger 1) (Solute carrier family 4 member 1) (CD antigen CD233)	SLC4A1 AE1 DI EPB3	Homo sapiens (Human)	911
NP_000339.2		P31213	S5A2_HUMAN	reviewed	3-oxo-5-alpha-steroid 4-dehydrogenase 2 (EC 1.3.1.22) (5 alpha-SR2) (SR type 2) (Steroid 5-alpha-reductase 2) (S5AR 2) (Type II 5-alpha reductase)	SRD5A2	Homo sapiens (Human)	254
NP_000340.2		P49675	STAR_HUMAN	reviewed	Steroidogenic acute regulatory protein, mitochondrial (StAR) (START domain-containing protein 1) (StARD1)	STAR STARD1	Homo sapiens (Human)	285
NP_000340.2		Q6IBK0	Q6IBK0_HUMAN	unreviewed	Steroidogenic acute regulatory protein, mitochondrial (StAR) (START domain-containing protein 1)	STAR hCG_23102	Homo sapiens (Human)	285
NP_000341.2		P78363	ABCA4_HUMAN	reviewed	Retinal-specific phospholipid-transporting ATPase ABCA4 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 4) (RIM ABC transporter) (RIM protein) (RmP) (Retinal-specific ATP-binding cassette transporter) (Stargardt disease protein)	ABCA4 ABCR	Homo sapiens (Human)	2273
NP_000341.2		Q6AI28	Q6AI28_HUMAN	unreviewed	Uncharacterized protein DKFZp781N1972	DKFZp781N1972	Homo sapiens (Human)	1065
NP_000344.1		P17735	ATTY_HUMAN	reviewed	Tyrosine aminotransferase (TAT) (EC 2.6.1.5) (L-tyrosine:2-oxoglutarate aminotransferase)	TAT	Homo sapiens (Human)	454
NP_000344.1		A0A140VKB7	A0A140VKB7_HUMAN	unreviewed	Tyrosine aminotransferase (TAT) (EC 2.6.1.5)		Homo sapiens (Human)	454
NP_000345.2		P05543	THBG_HUMAN	reviewed	Thyroxine-binding globulin (Serpin A7) (T4-binding globulin)	SERPINA7 TBG	Homo sapiens (Human)	415
NP_000352.1		P07204	TRBM_HUMAN	reviewed	Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141)	THBD THRM	Homo sapiens (Human)	575
NP_000353.1		P35625	TIMP3_HUMAN	reviewed	Metalloproteinase inhibitor 3 (Protein MIG-5) (Tissue inhibitor of metalloproteinases 3) (TIMP-3)	TIMP3	Homo sapiens (Human)	211
NP_000359.1		Q86WV8	Q86WV8_HUMAN	unreviewed	Hamartin (Tuberous sclerosis 1)	TSC1	Homo sapiens (Human)	366
NP_000359.1		X5D9D2	X5D9D2_HUMAN	unreviewed	Tuberous sclerosis 1 isoform A (Fragment)	TSC1	Homo sapiens (Human)	1164
NP_000360.2		A0A0A0MTJ0	A0A0A0MTJ0_HUMAN	unreviewed	Thyrotropin receptor	TSHR	Homo sapiens (Human)	764
NP_000362.1		P02766	TTHY_HUMAN	reviewed	Transthyretin (ATTR) (Prealbumin) (TBPA)	TTR PALB	Homo sapiens (Human)	147
NP_000362.1		E9KL36	E9KL36_HUMAN	unreviewed	Transthyretin	HEL111 TTR hCG_25470	Homo sapiens (Human)	147
NP_000363.1	NP_000363.1 -> P14679-1	P14679	TYRO_HUMAN	reviewed	Tyrosinase (EC 1.14.18.1) (LB24-AB) (Monophenol monooxygenase) (SK29-AB) (Tumor rejection antigen AB)	TYR	Homo sapiens (Human)	529
NP_000363.1		L8B082	L8B082_HUMAN	unreviewed	Tyrosinase (EC 1.14.18.1) (Tyrosinase (Oculocutaneous albinism IA), isoform CRA_a)	TYR hCG_19690	Homo sapiens (Human)	529
NP_000364.1	NP_000364.1 -> P11172-1	P11172	UMPS_HUMAN	reviewed	Uridine 5'-monophosphate synthase (UMP synthase) [Includes: Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10); Orotidine 5'-phosphate decarboxylase (ODC) (EC 4.1.1.23) (OMPdecase)]	UMPS OK/SW-cl.21	Homo sapiens (Human)	480
NP_000364.1		A8K5J1	A8K5J1_HUMAN	unreviewed	OMPdecase (EC 2.4.2.10) (EC 4.1.1.23) (Orotate phosphoribosyltransferase) (Orotidine 5'-phosphate decarboxylase) (Uridine 5'-monophosphate synthase)	UMPS hCG_1780791	Homo sapiens (Human)	480
NP_000366.1		P10746	HEM4_HUMAN	reviewed	Uroporphyrinogen-III synthase (UROIIIS) (UROS) (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)	UROS	Homo sapiens (Human)	265
NP_000366.1		A0A0S2Z4T8	A0A0S2Z4T8_HUMAN	unreviewed	Hydroxymethylbilane hydrolyase [cyclizing] (EC 4.2.1.75) (Uroporphyrinogen-III cosynthase) (Fragment)	UROS	Homo sapiens (Human)	265
NP_000370.2		P47989	XDH_HUMAN	reviewed	Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)]	XDH XDHA	Homo sapiens (Human)	1333
NP_000374.1	NP_000374.1 -> O43918-1	O43918	AIRE_HUMAN	reviewed	Autoimmune regulator (Autoimmune polyendocrinopathy candidiasis ectodermal dystrophy protein) (APECED protein)	AIRE APECED	Homo sapiens (Human)	545
NP_000377.1		Q13867	BLMH_HUMAN	reviewed	Bleomycin hydrolase (BH) (BLM hydrolase) (BMH) (EC 3.4.22.40)	BLMH	Homo sapiens (Human)	455
NP_000384.2		P05997	CO5A2_HUMAN	reviewed	Collagen alpha-2(V) chain	COL5A2	Homo sapiens (Human)	1499
NP_000386.1	NP_000386.1 -> P32927-1	P32927	IL3RB_HUMAN	reviewed	Cytokine receptor common subunit beta (CDw131) (GM-CSF/IL-3/IL-5 receptor common beta subunit) (CD antigen CD131)	CSF2RB IL3RB IL5RB	Homo sapiens (Human)	897
NP_000386.1		Q6NSJ8	Q6NSJ8_HUMAN	unreviewed	CSF2RB protein (Cytokine receptor common subunit beta)	CSF2RB	Homo sapiens (Human)	889
NP_000396.2		P17900	SAP3_HUMAN	reviewed	Ganglioside GM2 activator (Cerebroside sulfate activator protein) (GM2-AP) (Sphingolipid activator protein 3) (SAP-3) [Cleaved into: Ganglioside GM2 activator isoform short]	GM2A	Homo sapiens (Human)	193
NP_000399.3	NP_000399.3 -> P43304-1	P43304	GPDM_HUMAN	reviewed	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (mitohondrial glycerophosphate dehydrogenase gene) (mGDH) (mtGPD)	GPD2	Homo sapiens (Human)	727
NP_000403.1		P04196	HRG_HUMAN	reviewed	Histidine-rich glycoprotein (Histidine-proline-rich glycoprotein) (HPRG)	HRG	Homo sapiens (Human)	525
NP_000404.2		P14061	DHB1_HUMAN	reviewed	17-beta-hydroxysteroid dehydrogenase type 1 (17-beta-HSD 1) (EC 1.1.1.51) (20 alpha-hydroxysteroid dehydrogenase) (20-alpha-HSD) (E2DH) (Estradiol 17-beta-dehydrogenase 1) (EC 1.1.1.62) (Placental 17-beta-hydroxysteroid dehydrogenase) (Short chain dehydrogenase/reductase family 28C member 1)	HSD17B1 E17KSR EDH17B1 EDH17B2 EDHB17 SDR28C1	Homo sapiens (Human)	328
NP_000405.1		A0A0S2Z4J1	A0A0S2Z4J1_HUMAN	unreviewed	Epididymis secretory sperm binding protein (Hydroxysteroid (17-beta) dehydrogenase 4, isoform CRA_b) (Hydroxysteroid dehydrogenase 4 isoform 1) (Fragment)	HSD17B4 hCG_37330	Homo sapiens (Human)	736
NP_000407.1	NP_000407.1 -> P15260-1	P15260	INGR1_HUMAN	reviewed	Interferon gamma receptor 1 (IFN-gamma receptor 1) (IFN-gamma-R1) (CDw119) (Interferon gamma receptor alpha-chain) (IFN-gamma-R-alpha) (CD antigen CD119)	IFNGR1	Homo sapiens (Human)	489
NP_000407.1		A0A0S2Z3Y2	A0A0S2Z3Y2_HUMAN	unreviewed	Interferon gamma receptor 1 isoform 1 (Fragment)	IFNGR1	Homo sapiens (Human)	489
NP_000408.1		P01589	IL2RA_HUMAN	reviewed	Interleukin-2 receptor subunit alpha (IL-2 receptor subunit alpha) (IL-2-RA) (IL-2R subunit alpha) (IL2-RA) (TAC antigen) (p55) (CD antigen CD25)	IL2RA	Homo sapiens (Human)	272
NP_000410.2	NP_000410.2 -> P08514-1	P08514	ITA2B_HUMAN	reviewed	Integrin alpha-IIb (GPalpha IIb) (GPIIb) (Platelet membrane glycoprotein IIb) (CD antigen CD41) [Cleaved into: Integrin alpha-IIb heavy chain; Integrin alpha-IIb light chain, form 1; Integrin alpha-IIb light chain, form 2]	ITGA2B GP2B ITGAB	Homo sapiens (Human)	1039
